"Fish_id","Predicted","Actual","Confidence","Correct","Kusko","Nush","Yukon","File","filename_short","QC_Grade","Core_Status","Lower_gen","Middle_gen","Upper_gen","Year","Natal_microns_start","Natal_microns_end","Natal_origins_iso","Marine_Start","Core","likely_gen"
"2011_nk_173","Yukon","Nush",0.422,FALSE,0.208,0.37,0.422,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_173_trimLocations.csv","2011_nk_173_trimLocations","Yes","Yes",NA,NA,NA,2011,1064.79150383681,1182.41371737672,0.708531128571429,1642.216,923.494777260128,NA
"2011_nk_174","Nush","Nush",0.43,TRUE,0.246,0.43,0.324,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_174_trimLocations.csv","2011_nk_174_trimLocations","Yes","Yes",NA,NA,NA,2011,1003.07271054177,1167.80298691496,0.704834014649682,1487.112,680.628971573318,NA
"2011_nk_178","Kusko","Nush",0.358,FALSE,0.358,0.284,0.358,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_178_trimLocations.csv","2011_nk_178_trimLocations","Yes","Yes",NA,NA,NA,2011,620.922804516344,730.401026559968,0.704632925961538,1129.744,330.430160654471,NA
"2011_nk_182","Yukon","Nush",0.448,FALSE,0.208,0.344,0.448,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_182_trimLocations.csv","2011_nk_182_trimLocations","Yes","Yes",NA,NA,NA,2011,751.625854784494,919.151195459416,0.708815825,1401.176,353.485268354278,NA
"2011_nk_186","Kusko","Nush",0.388,FALSE,0.388,0.29,0.322,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_186_trimLocations.csv","2011_nk_186_trimLocations","Yes","Yes",NA,NA,NA,2011,542.933779722837,706.340117230696,0.7047397,1199.96,277.10311079792,NA
"2011_nk_201","Yukon","Nush",0.398,FALSE,0.284,0.318,0.398,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_201_trimLocations.csv","2011_nk_201_trimLocations","Yes","Partial",NA,NA,NA,2011,672.988817433257,836.446562261129,0.705625242948718,1192.624,511.575984659288,NA
"2011_nk_206","Kusko","Nush",0.42,FALSE,0.42,0.236,0.344,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_206_trimLocations.csv","2011_nk_206_trimLocations","Yes","Yes",NA,NA,NA,2011,1174.19335439173,1337.46363727308,0.708005242051282,1744.92,903.854426112845,NA
"2011_nk_212","Yukon","Nush",0.42,FALSE,0.326,0.254,0.42,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_212_trimLocations.csv","2011_nk_212_trimLocations","Yes","Yes",NA,NA,NA,2011,679.287265692625,932.761398592024,0.705208907024793,1428.424,286.769529078253,NA
"2011_nk_226","Kusko","Nush",0.536,FALSE,0.536,0.22,0.244,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_226_trimLocations.csv","2011_nk_226_trimLocations","Yes","Yes",NA,NA,NA,2011,897.699512530805,1066.29685946758,0.708396560869565,1463.008,555.170071624684,NA
"2011_nk_230","Nush","Nush",0.38,TRUE,0.274,0.38,0.346,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_230_trimLocations.csv","2011_nk_230_trimLocations","Yes","Yes",NA,NA,NA,2011,1298.38023502622,1428.96400058094,0.708534268,2009.016,1035.55327692266,NA
"2011_nk_236","Yukon","Nush",0.38,FALSE,0.316,0.304,0.38,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_236_trimLocations.csv","2011_nk_236_trimLocations","Yes","Yes",NA,NA,NA,2011,752.224159403294,993.84504782096,0.705510758441558,1654.792,253.208511441154,NA
"2011_nk_237","Nush","Nush",0.482,TRUE,0.198,0.482,0.32,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_237_trimLocations.csv","2011_nk_237_trimLocations","Yes","Yes",NA,NA,NA,2011,723.36935024197,835.746965171813,0.705722570093458,1107.736,431.09900119534,NA
"2011_nk_23b","Kusko","Nush",0.432,FALSE,0.432,0.172,0.396,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_23b_trimLocations.csv","2011_nk_23b_trimLocations","Yes","Partial",NA,NA,NA,2011,706.485977340826,795.925085030972,0.705443941176471,1298.472,529.830989004834,NA
"2011_nk_24","Nush","Nush",0.482,TRUE,0.206,0.482,0.312,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_24_trimLocations.csv","2011_nk_24_trimLocations","Yes","Yes",NA,NA,NA,2011,899.086535516769,1021.82570879033,0.705590822033898,1434.712,588.581506289063,NA
"2011_nk_26","Nush","Nush",0.466,TRUE,0.298,0.466,0.236,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_26_trimLocations.csv","2011_nk_26_trimLocations","Yes","Yes",NA,NA,NA,2011,1022.81401749982,1108.78039819671,0.708639036585366,1453.576,767.265561928015,NA
"2011_nk_27","Yukon","Nush",0.424,FALSE,0.356,0.22,0.424,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_27_trimLocations.csv","2011_nk_27_trimLocations","Yes","Yes",NA,NA,NA,2011,784.71432414931,852.313369229956,0.706225046153846,1176.904,573.050799768691,NA
"2011_nk_31","Yukon","Nush",0.418,FALSE,0.194,0.388,0.418,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_31_trimLocations.csv","2011_nk_31_trimLocations","Yes","Yes",NA,NA,NA,2011,633.6111668703,790.470896833564,0.705103206666667,1116.12,299.054030250397,NA
"2011_nk_33","Yukon","Nush",0.386,FALSE,0.32,0.294,0.386,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_33_trimLocations.csv","2011_nk_33_trimLocations","Yes","Yes",NA,NA,NA,2011,811.939623717232,1047.13004973395,0.708380417777778,1500.736,587.73349201935,NA
"2011_nk_39","Kusko","Nush",0.396,FALSE,0.396,0.246,0.358,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_39_trimLocations.csv","2011_nk_39_trimLocations","Yes","Yes",NA,NA,NA,2011,696.450098048608,887.861836609125,0.706029595628415,1269.128,369.997992694638,NA
"2011_nk_42","Nush","Nush",0.366,TRUE,0.296,0.366,0.338,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_42_trimLocations.csv","2011_nk_42_trimLocations","Yes","Partial",NA,NA,NA,2011,641.956498112644,806.53480674457,0.708179872611465,1136.032,455.381956346573,NA
"2011_nk_51","Yukon","Nush",0.378,FALSE,0.344,0.278,0.378,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_51_trimLocations.csv","2011_nk_51_trimLocations","Yes","Yes",NA,NA,NA,2011,611.492519561361,702.409359497009,0.70831367816092,1042.76,404.627349388355,NA
"2011_nk_68","Yukon","Nush",0.358,FALSE,0.298,0.344,0.358,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_68_trimLocations.csv","2011_nk_68_trimLocations","Yes","Yes",NA,NA,NA,2011,1320.56725615659,1487.01223047929,0.707872670886076,1961.856,810.350795492977,NA
"2011_nk_94","Yukon","Nush",0.424,FALSE,0.366,0.21,0.424,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_94_trimLocations.csv","2011_nk_94_trimLocations","Yes","Yes",NA,NA,NA,2011,1108.6918331774,1225.36826000893,0.708453651785714,1546.848,748.446208212687,NA
"2014_nk_100","Nush","Nush",0.354,TRUE,0.32,0.354,0.326,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_100_trimLocations.csv","2014_nk_100_trimLocations","Yes","Partial",NA,NA,NA,2014,366.265656845901,490.757977805506,0.705523306261378,943.2,23.7855030411953,NA
"2014_nk_101_redo","Yukon","Nush",0.54,FALSE,0.268,0.192,0.54,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_101_redo_trimLocations.csv","2014_nk_101_redo_trimLocations","Yes","Yes",NA,NA,NA,2014,545.818696136819,634.207816551468,0.707863916811426,1155.944,229.873274917354,NA
"2014_nk_109","Nush","Nush",0.386,TRUE,0.266,0.386,0.348,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_109_trimLocations.csv","2014_nk_109_trimLocations","Yes","Yes",NA,NA,NA,2014,388.79947404839,530.546754365417,0.705377520994109,1077.344,47.7139773823272,NA
"2014_nk_129","Kusko","Nush",0.5,FALSE,0.5,0.136,0.364,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_129_trimLocations.csv","2014_nk_129_trimLocations","Yes","Partial",NA,NA,NA,2014,371.484224474335,527.044878770459,0.70833542307666,936.912,274.871035526833,NA
"2014_nk_141","Yukon","Nush",0.454,FALSE,0.218,0.328,0.454,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_141_trimLocations.csv","2014_nk_141_trimLocations","Yes","Yes",NA,NA,NA,2014,335.200116769319,404.719656058696,0.705810258100578,860.408,24.5843088216866,NA
"2014_nk_148","Nush","Nush",0.512,TRUE,0.192,0.512,0.296,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_148_trimLocations.csv","2014_nk_148_trimLocations","Yes","Partial",NA,NA,NA,2014,259.217838807938,403.240188032061,0.704416567767028,918.048,23.1641715974363,NA
"2014_nk_150","Nush","Nush",0.378,TRUE,0.296,0.378,0.326,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_150_trimLocations.csv","2014_nk_150_trimLocations","Yes","Yes",NA,NA,NA,2014,620.985571223875,810.002850771809,0.705889402652311,1357.16,265.423612495197,NA
"2014_nk_154","Yukon","Nush",0.39,FALSE,0.296,0.314,0.39,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_154_trimLocations.csv","2014_nk_154_trimLocations","Yes","Yes",NA,NA,NA,2014,622.442373000985,791.989736785067,0.704725446256183,1350.872,189.226495309351,NA
"2014_nk_157","Nush","Nush",0.496,TRUE,0.238,0.496,0.266,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_157_trimLocations.csv","2014_nk_157_trimLocations","Yes","Yes",NA,NA,NA,2014,540.776995864461,649.121985951112,0.708081948142527,1165.376,273.824269815866,NA
"2014_nk_158","Yukon","Nush",0.464,FALSE,0.318,0.218,0.464,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_158_trimLocations.csv","2014_nk_158_trimLocations","Yes","Yes",NA,NA,NA,2014,529.055043923019,652.413910286761,0.70611072763172,1048,267.97196494066,NA
"2014_nk_161","Nush","Nush",0.452,TRUE,0.256,0.452,0.292,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_161_trimLocations.csv","2014_nk_161_trimLocations","Yes","Yes",NA,NA,NA,2014,439.30815137209,562.224701050387,0.704101340147477,923.288,154.86700914654,NA
"2014_nk_162","Yukon","Nush",0.42,FALSE,0.224,0.356,0.42,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_162_trimLocations.csv","2014_nk_162_trimLocations","Yes","Yes",NA,NA,NA,2014,338.64450042702,472.47087898287,0.708883154503657,951.584,129.078762354428,NA
"2014_nk_168","Yukon","Nush",0.42,FALSE,0.212,0.368,0.42,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_168_trimLocations.csv","2014_nk_168_trimLocations","Yes","Yes",NA,NA,NA,2014,651.582519593937,742.146343303461,0.705978453668556,1283.8,209.606791344863,NA
"2014_nk_169","Kusko","Nush",0.466,FALSE,0.466,0.232,0.302,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_169_trimLocations.csv","2014_nk_169_trimLocations","Yes","Yes",NA,NA,NA,2014,472.496093131588,631.812854767847,0.708229292523072,1055.336,164.293469890137,NA
"2014_nk_17","Yukon","Nush",0.352,FALSE,0.314,0.334,0.352,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_17_trimLocations.csv","2014_nk_17_trimLocations","Yes","Partial",NA,NA,NA,2014,393.522840123184,511.108418433518,0.704968210154292,900.232,51.0621852378913,NA
"2014_nk_172","Nush","Nush",0.358,TRUE,0.286,0.358,0.356,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_172_trimLocations.csv","2014_nk_172_trimLocations","Yes","Yes",NA,NA,NA,2014,517.474304917545,619.786955468758,0.706277302528916,1038.568,162.766092724034,NA
"2014_nk_176","Kusko","Nush",0.39,FALSE,0.39,0.298,0.312,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_176_trimLocations.csv","2014_nk_176_trimLocations","Yes","Partial",NA,NA,NA,2014,582.499708463247,819.02179334885,0.708751529339707,1284.848,232.194711336443,NA
"2014_nk_181","Nush","Nush",0.392,TRUE,0.22,0.392,0.388,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_181_trimLocations.csv","2014_nk_181_trimLocations","Yes","Yes",NA,NA,NA,2014,550.353233764473,722.608799286827,0.708191403772888,1308.952,152.773338489581,NA
"2014_nk_183","Nush","Nush",0.574,TRUE,0.156,0.574,0.27,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_183_trimLocations.csv","2014_nk_183_trimLocations","Yes","Yes",NA,NA,NA,2014,492.438073813174,593.915923143353,0.704736852333782,940.056,137.597031697585,NA
"2014_nk_191","Kusko","Nush",0.422,FALSE,0.422,0.182,0.396,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_191_trimLocations.csv","2014_nk_191_trimLocations","Yes","Yes",NA,NA,NA,2014,511.496006162328,642.558400805678,0.708232834531818,1098.304,288.121392616263,NA
"2014_nk_200","Yukon","Nush",0.346,FALSE,0.332,0.322,0.346,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_200_trimLocations.csv","2014_nk_200_trimLocations","Yes","Yes",NA,NA,NA,2014,530.756040363431,606.2600128648,0.705664254078497,1112.976,180.766983907802,NA
"2014_nk_201","Yukon","Nush",0.438,FALSE,0.21,0.352,0.438,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_201_trimLocations.csv","2014_nk_201_trimLocations","Yes","Yes",NA,NA,NA,2014,365.142560883858,450.634559328979,0.708082177999192,864.6,97.9977340339518,NA
"2014_nk_207","Yukon","Nush",0.478,FALSE,0.226,0.296,0.478,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_207_trimLocations.csv","2014_nk_207_trimLocations","Yes","Yes",NA,NA,NA,2014,510.327307335845,667.197991132563,0.70472040154628,1098.304,214.392329006877,NA
"2014_nk_208","Yukon","Nush",0.442,FALSE,0.31,0.248,0.442,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_208_trimLocations.csv","2014_nk_208_trimLocations","Yes","Yes",NA,NA,NA,2014,509.082302508359,612.393499619223,0.70456578277032,1085.728,77.8749114452411,NA
"2014_nk_223","Yukon","Nush",0.41,FALSE,0.344,0.246,0.41,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_223_trimLocations.csv","2014_nk_223_trimLocations","Yes","Partial",NA,NA,NA,2014,408.909002606338,524.697873931532,0.705915371489969,1160.136,199.085987677137,NA
"2014_nk_232","Yukon","Nush",0.436,FALSE,0.228,0.336,0.436,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_232_trimLocations.csv","2014_nk_232_trimLocations","Yes","Yes",NA,NA,NA,2014,561.372771114224,722.527038312463,0.704308719010757,1172.712,220.887855426495,NA
"2014_nk_236","Yukon","Nush",0.41,FALSE,0.276,0.314,0.41,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_236_trimLocations.csv","2014_nk_236_trimLocations","Yes","Yes",NA,NA,NA,2014,496.651350715777,622.596390441443,0.706039135425921,1085.728,147.767507104682,NA
"2014_nk_239","Yukon","Nush",0.406,FALSE,0.348,0.246,0.406,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_239_trimLocations.csv","2014_nk_239_trimLocations","Yes","Partial",NA,NA,NA,2014,449.384312770706,602.328804246242,0.705905815372059,1079.44,238.349971524264,NA
"2014_nk_250","Yukon","Nush",0.446,FALSE,0.282,0.272,0.446,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_250_trimLocations.csv","2014_nk_250_trimLocations","Yes","Yes",NA,NA,NA,2014,897.991878014248,997.184194409438,0.705814876743198,1499.688,681.221702330222,NA
"2014_nk_258","Yukon","Nush",0.346,FALSE,0.318,0.336,0.346,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_258_trimLocations.csv","2014_nk_258_trimLocations","Yes","Yes",NA,NA,NA,2014,562.513408216313,673.12895877251,0.70704576564847,1003.984,243.917746910853,NA
"2014_nk_26","Kusko","Nush",0.416,FALSE,0.416,0.334,0.25,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_26_trimLocations.csv","2014_nk_26_trimLocations","Yes","Yes",NA,NA,NA,2014,631.309523911488,714.217887078046,0.705797083294752,1019.704,318.578721698853,NA
"2014_nk_274","Yukon","Nush",0.392,FALSE,0.226,0.382,0.392,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_274_trimLocations.csv","2014_nk_274_trimLocations","Yes","Yes",NA,NA,NA,2014,601.644825231006,695.724695896066,0.705222846435795,1170.616,311.369843882277,NA
"2014_nk_275","Yukon","Nush",0.388,FALSE,0.388,0.224,0.388,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_275_trimLocations.csv","2014_nk_275_trimLocations","Yes","Yes",NA,NA,NA,2014,876.952805389164,1057.30900904968,0.705869954517911,1521.696,448.423942649469,NA
"2014_nk_28","Yukon","Nush",0.474,FALSE,0.192,0.334,0.474,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_28_trimLocations.csv","2014_nk_28_trimLocations","Yes","Partial",NA,NA,NA,2014,334.333838892652,462.31560702625,0.704437919461106,816.392,57.6736811800755,NA
"2014_nk_281","Yukon","Nush",0.44,FALSE,0.344,0.216,0.44,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_281_trimLocations.csv","2014_nk_281_trimLocations","Yes","Yes",NA,NA,NA,2014,550.889915059618,790.736588586141,0.706998092781205,1239.784,316.75499408537,NA
"2014_nk_29B","Yukon","Nush",0.392,FALSE,0.35,0.258,0.392,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_29B_trimLocations.csv","2014_nk_29B_trimLocations","Yes","Yes",NA,NA,NA,2014,574.225657669219,718.286445497933,0.708467015911514,1139.176,169.817029801183,NA
"2014_nk_37","Kusko","Nush",0.358,FALSE,0.358,0.292,0.35,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_37_trimLocations.csv","2014_nk_37_trimLocations","Yes","Partial",NA,NA,NA,2014,631.618534559116,734.302658100547,0.708197155397555,1193.672,234.01797431768,NA
"2014_nk_51","Yukon","Nush",0.382,FALSE,0.254,0.364,0.382,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_51_trimLocations.csv","2014_nk_51_trimLocations","Yes","Yes",NA,NA,NA,2014,492.189475033137,670.959749512929,0.704609226540992,1123.456,165.251981245814,NA
"2014_nk_73","Yukon","Nush",0.404,FALSE,0.224,0.372,0.404,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_73_trimLocations.csv","2014_nk_73_trimLocations","Yes","Partial",NA,NA,NA,2014,589.936714487559,773.193568944034,0.708241789790048,1193.672,381.016439383791,NA
"2014_nk_93","Nush","Nush",0.388,TRUE,0.244,0.388,0.368,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_93_trimLocations.csv","2014_nk_93_trimLocations","Yes","Yes",NA,NA,NA,2014,573.10928887872,751.677730071558,0.704598670448548,1067.912,137.013470328198,NA
"2014_nk_94_redo","Nush","Nush",0.522,TRUE,0.168,0.522,0.31,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_94_redo_trimLocations.csv","2014_nk_94_redo_trimLocations","Yes","Yes",NA,NA,NA,2014,827.590625523606,1009.12447203395,0.705823667553275,1432.616,483.528668720697,NA
"2015_nk_012","Yukon","Nush",0.402,FALSE,0.266,0.332,0.402,"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2015_nk_012_trimLocations.csv","2015_nk_012_trimLocations","Yes","Yes",NA,NA,NA,2015,458.686956626802,623.428771260535,0.704644486273863,1007.128,186.160037508372,NA
